OBJECTID,AIN,APN,SitusHouseNo,SitusFraction,SitusDirection,SitusUnit,SitusStreet,SitusAddress,SitusCity,SitusZIP,SitusFullAddress,TaxRateArea,TaxRateCity,AgencyClassNo,AgencyName,AgencyType,UseCode,UseCode_2,UseType,UseDescription,DesignType1,YearBuilt1,EffectiveYear1,Units1,Bedrooms1,Bathrooms1,SQFTmain1,DesignType2,YearBuilt2,EffectiveYear2,Units2,Bedrooms2,Bathrooms2,SQFTmain2,DesignType3,YearBuilt3,EffectiveYear3,Units3,Bedrooms3,Bathrooms3,SQFTmain3,DesignType4,YearBuilt4,EffectiveYear4,Units4,Bedrooms4,Bathrooms4,SQFTmain4,DesignType5,YearBuilt5,EffectiveYear5,Units5,Bedrooms5,Bathrooms5,SQFTmain5,RecDate,RecDocNo,Roll_Year,Roll_LandValue,Roll_ImpValue,Roll_PersPropValue,Roll_FixtureValue,Roll_HomeOwnersExemp,Roll_RealEstateExemp,Roll_PersPropExemp,Roll_FixtureExemp,Roll_LandBaseYear,Roll_ImpBaseYear,LastSaleDate,LastSaleAmount,QualityClass1,QualityClass2,QualityClass3,QualityClass4,QualityClass5,LegalDescLine1,LegalDescLine2,LegalDescLine3,LegalDescLine4,LegalDescLine5,LegalDescLineLast,LegalDescription,SpatialChangeDate,ParcelCreateDate,ParcelTypeCode,Assr_Map,Assr_Index_Map,CENTER_LAT,CENTER_LON,CENTER_X,CENTER_Y,LAT_LON,Fire_Name,* Damage,Structure Category,Total_Units,GlobalID,SHAPE__Area,SHAPE__Length,Tot_SqFt,DINS_Count,LCITY,COMMUNITY,BSD_Tag,TT_Eligible,Debris_Cleared,ROE_Number,FSO_URL,ROE_Status,Permit_Status,elibility_calc
118974,5845016026,5845-016-026,1968, ,N,107,LAKE AVE,1968 N LAKE AVE   107,ALTADENA CA,91001,1968 N LAKE AVE 107 ALTADENA CA 91001,07688,unincorporated,0,,,1700,17,Commercial,Office Buildings,1702,2015,2015,1,0,0,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191101,1181950,2024,174766,408506,0,0,0,0,0,0,2020,2020,20191101,9,D7B  ,,,,,TR=72345 LOT 1 COMMERCIAL UNIT,,,,,D (AIRSPACE AND 1/18 INT IN COMMON AREA),TR=72345 LOT 1 COMMERCIAL UNIT D (AIRSPACE AND 1/18 INT IN COMMON AREA),7/29/2015 11:26:48 AM,20150708,1,5845-016,5845-NDX,34.17964701,-118.13118414,6521989.9156327,1887785.00159413,"34.179647, -118.131184",Eaton,Minor (10-25%),Mixed Commercial/Residential,1,33d49a55-e623-444c-9ff9-c20f9552d9fb,31019.98828125,854.056433481344,960,1,UA EATON,Altadena,,,NA,,,No ROE,NA,
118975,5845016027,5845-016-027,1968, ,N,201,LAKE AVE,1968 N LAKE AVE   201,ALTADENA CA,91001,1968 N LAKE AVE 201 ALTADENA CA 91001,07688,unincorporated,0,,,010C,01,Residential,Condominium,0130,2015,2015,1,2,2,1240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191101,1181950,2024,214439,364546,0,0,0,0,0,0,2020,2020,20191101,9,D8A  ,,,,,TR=72345 LOT 1 CONDO UNIT 201,,,,,(AIRSPACE AND 1/18 INT IN COMMON AREA),TR=72345 LOT 1 CONDO UNIT 201 (AIRSPACE AND 1/18 INT IN COMMON AREA),7/29/2015 11:27:00 AM,20150708,1,5845-016,5845-NDX,34.17964701,-118.13118414,6521989.9156327,1887785.00159413,"34.179647, -118.131184",Eaton,Minor (10-25%),Mixed Commercial/Residential,1,ec145a04-c23d-4643-bcaf-124394d50f30,31019.98828125,854.056433481344,1240,1,UA EATON,Altadena,,,NA,,,No ROE,NA,
118976,5845016028,5845-016-028,1968, ,N,202,LAKE AVE,1968 N LAKE AVE   202,ALTADENA CA,91001,1968 N LAKE AVE 202 ALTADENA CA 91001,07688,unincorporated,0,,,010C,01,Residential,Condominium,0130,2015,2015,1,1,1,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191101,1181950,2024,214439,280916,0,0,0,0,0,0,2020,2020,20191101,9,D8A  ,,,,,TR=72345 LOT 1 CONDO UNIT 202,,,,,(AIRSPACE AND 1/18 INT IN COMMON AREA),TR=72345 LOT 1 CONDO UNIT 202 (AIRSPACE AND 1/18 INT IN COMMON AREA),7/29/2015 11:27:05 AM,20150708,1,5845-016,5845-NDX,34.17964701,-118.13118414,6521989.9156327,1887785.00159413,"34.179647, -118.131184",Eaton,Minor (10-25%),Mixed Commercial/Residential,1,721d4452-7e12-4fab-bdb3-75219b60a004,31019.98828125,854.056433481344,970,1,UA EATON,Altadena,,,NA,,,No ROE,NA,
118977,5845016029,5845-016-029,1968, ,N,203,LAKE AVE,1968 N LAKE AVE   203,ALTADENA CA,91001,1968 N LAKE AVE 203 ALTADENA CA 91001,07688,unincorporated,0,,,010C,01,Residential,Condominium,0130,2015,2015,1,2,2,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191101,1181950,2024,214439,299142,0,0,0,0,0,0,2020,2020,20191101,9,D8A  ,,,,,TR=72345 LOT 1 CONDO UNIT 203,,,,,(AIRSPACE AND 1/18 INT IN COMMON AREA),TR=72345 LOT 1 CONDO UNIT 203 (AIRSPACE AND 1/18 INT IN COMMON AREA),7/29/2015 11:27:09 AM,20150708,1,5845-016,5845-NDX,34.17964701,-118.13118414,6521989.9156327,1887785.00159413,"34.179647, -118.131184",Eaton,Minor (10-25%),Mixed Commercial/Residential,1,9e6ac4fc-02be-48c8-8700-25dfa0e92800,31019.98828125,854.056433481344,1020,1,UA EATON,Altadena,,,NA,,,No ROE,NA,
118978,5845016030,5845-016-030,1968, ,N,204,LAKE AVE,1968 N LAKE AVE   204,ALTADENA CA,91001,1968 N LAKE AVE 204 ALTADENA CA 91001,07688,unincorporated,0,,,010C,01,Residential,Condominium,0130,2015,2015,1,3,4,1580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191101,1181950,2024,321660,385991,0,0,0,0,0,0,2020,2020,20191101,9,D8A  ,,,,,TR=72345 LOT 1 CONDO UNIT 204,,,,,(AIRSPACE AND 1/18 INT IN COMMON AREA),TR=72345 LOT 1 CONDO UNIT 204 (AIRSPACE AND 1/18 INT IN COMMON AREA),7/29/2015 11:27:13 AM,20150708,1,5845-016,5845-NDX,34.17964701,-118.13118414,6521989.9156327,1887785.00159413,"34.179647, -118.131184",Eaton,Minor (10-25%),Mixed Commercial/Residential,1,915d726f-d4c3-4530-bd56-f869a0a0d72b,31019.98828125,854.056433481344,1580,1,UA EATON,Altadena,,,NA,,,No ROE,NA,
118979,5845016031,5845-016-031,1968, ,N,205,LAKE AVE,1968 N LAKE AVE   205,ALTADENA CA,91001,1968 N LAKE AVE 205 ALTADENA CA 91001,07688,unincorporated,0,,,010C,01,Residential,Condominium,0130,2015,2015,1,2,2,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191101,1181950,2024,214439,299142,0,0,0,0,0,0,2020,2020,20191101,9,D8A  ,,,,,TR=72345 LOT 1 CONDO UNIT 205,,,,,(AIRSPACE AND 1/18 INT IN COMMON AREA),TR=72345 LOT 1 CONDO UNIT 205 (AIRSPACE AND 1/18 INT IN COMMON AREA),7/29/2015 11:27:17 AM,20150708,1,5845-016,5845-NDX,34.17964701,-118.13118414,6521989.9156327,1887785.00159413,"34.179647, -118.131184",Eaton,Minor (10-25%),Mixed Commercial/Residential,1,265fb7fc-2148-4575-8789-9fd23a0a7483,31019.98828125,854.056433481344,1020,1,UA EATON,Altadena,,,NA,,,No ROE,NA,
118980,5845016032,5845-016-032,1968, ,N,206,LAKE AVE,1968 N LAKE AVE   206,ALTADENA CA,91001,1968 N LAKE AVE 206 ALTADENA CA 91001,07688,unincorporated,0,,,010C,01,Residential,Condominium,0130,2015,2015,1,1,1,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191101,1181950,2024,214439,246604,0,0,0,0,0,0,2020,2020,20191101,9,D8A  ,,,,,TR=72345 LOT 1 CONDO UNIT 206,,,,,(AIRSPACE AND 1/18 INT IN COMMON AREA),TR=72345 LOT 1 CONDO UNIT 206 (AIRSPACE AND 1/18 INT IN COMMON AREA),7/29/2015 11:27:20 AM,20150708,1,5845-016,5845-NDX,34.17964701,-118.13118414,6521989.9156327,1887785.00159413,"34.179647, -118.131184",Eaton,Minor (10-25%),Mixed Commercial/Residential,1,30dd66cd-3e19-4f07-9858-7201f6de3efc,31019.98828125,854.056433481344,780,1,UA EATON,Altadena,,,NA,,,No ROE,NA,
118981,5845016033,5845-016-033,1968, ,N,207,LAKE AVE,1968 N LAKE AVE   207,ALTADENA CA,91001,1968 N LAKE AVE 207 ALTADENA CA 91001,07688,unincorporated,0,,,010C,01,Residential,Condominium,0130,2015,2015,1,2,2,1270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191101,1181950,2024,214439,375269,0,0,0,0,0,0,2020,2020,20191101,9,D8A  ,,,,,TR=72345 LOT 1 CONDO UNIT 207,,,,,(AIRSPACE AND 1/18 INT IN COMMON AREA),TR=72345 LOT 1 CONDO UNIT 207 (AIRSPACE AND 1/18 INT IN COMMON AREA),7/29/2015 11:27:24 AM,20150708,1,5845-016,5845-NDX,34.17964701,-118.13118414,6521989.9156327,1887785.00159413,"34.179647, -118.131184",Eaton,Minor (10-25%),Mixed Commercial/Residential,1,7ee1eded-99e0-48e9-8298-c2c0a5ea112e,31019.98828125,854.056433481344,1270,1,UA EATON,Altadena,,,NA,,,No ROE,NA,
118982,5845016034,5845-016-034,1968, ,N,208,LAKE AVE,1968 N LAKE AVE   208,ALTADENA CA,91001,1968 N LAKE AVE 208 ALTADENA CA 91001,07688,unincorporated,0,,,010C,01,Residential,Condominium,0130,2015,2015,1,3,3,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191101,1181950,2024,268048,375269,0,0,0,0,0,0,2020,2020,20191101,9,D8A  ,,,,,TR=72345 LOT 1 CONDO UNIT 208,,,,,(AIRSPACE AND 1/18 INT IN COMMON AREA),TR=72345 LOT 1 CONDO UNIT 208 (AIRSPACE AND 1/18 INT IN COMMON AREA),7/29/2015 11:27:28 AM,20150708,1,5845-016,5845-NDX,34.17964701,-118.13118414,6521989.9156327,1887785.00159413,"34.179647, -118.131184",Eaton,Minor (10-25%),Mixed Commercial/Residential,1,f71eb96b-817a-4f33-acb1-b4d24199d74b,31019.98828125,854.056433481344,1400,1,UA EATON,Altadena,,,NA,,,No ROE,NA,
118983,5845016035,5845-016-035,1968, ,N,301,LAKE AVE,1968 N LAKE AVE   301,ALTADENA CA,91001,1968 N LAKE AVE 301 ALTADENA CA 91001,07688,unincorporated,0,,,010C,01,Residential,Condominium,0130,2015,2015,1,3,4,2280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191101,1181950,2024,321660,525377,0,0,0,0,0,0,2020,2020,20191101,9,D8A  ,,,,,TR=72345 LOT 1 CONDO UNIT 301,,,,,(AIRSPACE AND 1/18 INT IN COMMON AREA),TR=72345 LOT 1 CONDO UNIT 301 (AIRSPACE AND 1/18 INT IN COMMON AREA),7/29/2015 12:16:41 PM,20150708,1,5845-016,5845-NDX,34.17964701,-118.13118414,6521989.9156327,1887785.00159413,"34.179647, -118.131184",Eaton,Minor (10-25%),Mixed Commercial/Residential,1,8ef9cbbd-6ed5-4b4c-b363-d4da1beeda15,31019.98828125,854.056433481344,2280,1,UA EATON,Altadena,,,NA,,,No ROE,NA,
118984,5845016036,5845-016-036,1968, ,N,302,LAKE AVE,1968 N LAKE AVE   302,ALTADENA CA,91001,1968 N LAKE AVE 302 ALTADENA CA 91001,07688,unincorporated,0,,,010C,01,Residential,Condominium,0130,2015,2015,1,2,3,1170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191101,1181950,2024,214439,348464,0,0,0,0,0,0,2020,2020,20191101,9,D8A  ,,,,,TR=72345 LOT 1 CONDO UNIT 302,,,,,(AIRSPACE AND 1/18 INT IN COMMON AREA),TR=72345 LOT 1 CONDO UNIT 302 (AIRSPACE AND 1/18 INT IN COMMON AREA),7/29/2015 12:16:46 PM,20150708,1,5845-016,5845-NDX,34.17964701,-118.13118414,6521989.9156327,1887785.00159413,"34.179647, -118.131184",Eaton,Minor (10-25%),Mixed Commercial/Residential,1,9cc3bd93-a6f8-4666-b884-d450f9ebfc33,31019.98828125,854.056433481344,1170,1,UA EATON,Altadena,,,NA,,,No ROE,NA,
118985,5845016037,5845-016-037,1968, ,N,303,LAKE AVE,1968 N LAKE AVE   303,ALTADENA CA,91001,1968 N LAKE AVE 303 ALTADENA CA 91001,07688,unincorporated,0,,,010C,01,Residential,Condominium,0130,2015,2015,1,2,3,1170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191101,1181950,2024,214439,348464,0,0,0,0,0,0,2020,2020,20191101,9,D8A  ,,,,,TR=72345 LOT 1 CONDO UNIT 303,,,,,(AIRSPACE AND 1/18 INT IN COMMON AREA),TR=72345 LOT 1 CONDO UNIT 303 (AIRSPACE AND 1/18 INT IN COMMON AREA),7/29/2015 12:16:50 PM,20150708,1,5845-016,5845-NDX,34.17964701,-118.13118414,6521989.9156327,1887785.00159413,"34.179647, -118.131184",Eaton,Minor (10-25%),Mixed Commercial/Residential,1,a9a69c53-a7c0-40ce-9d20-2ffe96540bb5,31019.98828125,854.056433481344,1170,1,UA EATON,Altadena,,,NA,,,No ROE,NA,
118986,5845016038,5845-016-038,1968, ,N,304,LAKE AVE,1968 N LAKE AVE   304,ALTADENA CA,91001,1968 N LAKE AVE 304 ALTADENA CA 91001,07688,unincorporated,0,,,010C,01,Residential,Condominium,0130,2015,2015,1,1,1,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191101,1181950,2024,214439,228378,0,0,0,0,0,0,2020,2020,20191101,9,D8A  ,,,,,TR=72345 LOT 1 CONDO UNIT 304,,,,,(AIRSPACE AND 1/18 INT IN COMMON AREA),TR=72345 LOT 1 CONDO UNIT 304 (AIRSPACE AND 1/18 INT IN COMMON AREA),7/29/2015 12:16:56 PM,20150708,1,5845-016,5845-NDX,34.17964701,-118.13118414,6521989.9156327,1887785.00159413,"34.179647, -118.131184",Eaton,Minor (10-25%),Mixed Commercial/Residential,1,a9e31894-83b6-4dbc-bf8c-2ea3fd69b833,31019.98828125,854.056433481344,710,1,UA EATON,Altadena,,,NA,,,No ROE,NA,
118987,5845016039,5845-016-039,1968, ,N,305,LAKE AVE,1968 N LAKE AVE   305,ALTADENA CA,91001,1968 N LAKE AVE 305 ALTADENA CA 91001,07688,unincorporated,0,,,010C,01,Residential,Condominium,0130,2015,2015,1,2,2,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191101,1181950,2024,268048,353824,0,0,0,0,0,0,2020,2020,20191101,9,D8A  ,,,,,TR=72345 LOT 1 CONDO UNIT 305,,,,,(AIRSPACE AND 1/18 INT IN COMMON AREA),TR=72345 LOT 1 CONDO UNIT 305 (AIRSPACE AND 1/18 INT IN COMMON AREA),7/29/2015 12:17:01 PM,20150708,1,5845-016,5845-NDX,34.17964701,-118.13118414,6521989.9156327,1887785.00159413,"34.179647, -118.131184",Eaton,Minor (10-25%),Mixed Commercial/Residential,1,65222680-c858-4432-91e3-6c13e1b971ff,31019.98828125,854.056433481344,1400,1,UA EATON,Altadena,,,NA,,,No ROE,NA,
118988,5845016040,5845-016-040,1968, ,N,306,LAKE AVE,1968 N LAKE AVE   306,ALTADENA CA,91001,1968 N LAKE AVE 306 ALTADENA CA 91001,07688,unincorporated,0,,,010C,01,Residential,Condominium,0130,2015,2015,1,3,3,1410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191101,1181950,2024,268048,385991,0,0,0,0,0,0,2020,2020,20191101,9,D8A  ,,,,,TR=72345 LOT 1 CONDO UNIT 306,,,,,(AIRSPACE AND 1/18 INT IN COMMON AREA),TR=72345 LOT 1 CONDO UNIT 306 (AIRSPACE AND 1/18 INT IN COMMON AREA),7/29/2015 12:17:04 PM,20150708,1,5845-016,5845-NDX,34.17964701,-118.13118414,6521989.9156327,1887785.00159413,"34.179647, -118.131184",Eaton,Minor (10-25%),Mixed Commercial/Residential,1,90233bd5-2116-45d5-b037-686a97c0fe6a,31019.98828125,854.056433481344,1410,1,UA EATON,Altadena,,,NA,,,No ROE,NA,
118989,5845016041,5845-016-041,2000, , , ,LAKE AVE,2000 LAKE AVE,ALTADENA CA,91001-2411,2000 LAKE AVE ALTADENA CA 91001,07688,unincorporated,0,,,100V,10,Commercial,Commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170921,1080538,2024,1531766,0,0,0,0,0,0,0,2015,2015,20170921,9,,,,,,VALLEY VIEW TRACT NO 2 THAT POR LYING W,,,,,"OF E 65 FT EX ST LOT 10, EX  STS LOT 11","VALLEY VIEW TRACT NO 2 THAT POR LYING W OF E 65 FT EX ST LOT 10, EX  STS LOT 11",1/18/2019 2:11:48 PM,20181203,0,5845-016,5845-NDX,34.18002044,-118.13139667,6521928.35183205,1887920.98324791,"34.180020, -118.131397",Eaton,No Damage,Mixed Commercial/Residential,1,82edfd9c-80fd-4a4b-a716-4de25059c95e,17870.8916015625,532.168426958428,0,1,UA EATON,Altadena,,,NA,,,No ROE,NA,
118990,5845017002,5845-017-002,2568, , , ,EL MOLINO AVE,2568 EL MOLINO AVE,ALTADENA CA,91001-2318,2568 EL MOLINO AVE ALTADENA CA 91001,07688,unincorporated,0,,,1700,17,Commercial,Office Buildings,1700,1923,1952,1,0,0,1296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20160610,671208,2024,38425,79133,0,0,0,0,0,0,1975,1975,19670710,9,DXA  ,,,,,MAP 1 ALTADENA LOT COM S 21¢25',W 143 FT FROM NW COR OF LOT 1 BLK 1,TH S 21¢25' W 59.78 FT TH S 65¢40'45"" E,97.93 FT TH N 21¢25' E TO A PT S 68¢35',E 98.91 FT FROM BEG TH N 68¢35' W 98.91,FT TO BEG PART OF LOT    1 BLK    1,MAP 1 ALTADENA LOT COM S 21¢25' W 143 FT FROM NW COR OF LOT 1 BLK 1 TH S 21¢25' W 59.78 FT TH S 65¢40'45"" E 97.93 FT TH N 21¢25' E TO A PT S 68¢35' E 98.91 FT FROM BEG TH N 68¢35' W 98.91 FT TO BEG PART OF LOT    1 BLK    1,,0,0,5845-017,5845-NDX,34.18907898,-118.13199102,6521750.38156533,1891217.78425332,"34.189079, -118.131991",Eaton,Destroyed (>50%),Single Residence,1,cb8d4ecc-1fe0-403e-b0e4-7c28b861a8bd,5980.4638671875,319.189867539569,1296,2,UA EATON,Altadena,Red,Eligible from DINS,NA,TT-LAC05554,https://pwgis.blob.core.windows.net/epd/Debris_Removal/5845-017-002_FSO.pdf,Final Sign Off - Complete,NA,Eligible Parcels
118991,5845017003,5845-017-003,2519, , , ,LAKE AVE,2519 LAKE AVE,ALTADENA CA,91001-2433,2519 LAKE AVE ALTADENA CA 91001,07688,unincorporated,0,,,1910,19,Commercial,Professional Buildings,1901,1952,1952,1,0,0,1391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230221,107857,2024,302940,268260,0,0,0,0,0,0,2023,2023,20230221,1200012,D55C ,,,,,MAP 1 ALTADENA,LOT ON W LINE OF LAKE AVE COM S THEREON,105 FT FROM SW LINE OF ALTADENA DR,TH S ON SD W LINE 30 FT WITH A UNIFORM,DEPTH OF 75FT NW PARALLEL WITH SW LINE,OF ALTADENA DR PART OF LOT    2 BLK    1,MAP 1 ALTADENA LOT ON W LINE OF LAKE AVE COM S THEREON 105 FT FROM SW LINE OF ALTADENA DR TH S ON SD W LINE 30 FT WITH A UNIFORM DEPTH OF 75FT NW PARALLEL WITH SW LINE OF ALTADENA DR PART OF LOT    2 BLK    1,,0,0,5845-017,5845-NDX,34.18913269,-118.13160845,6521866.10063967,1891237.17841256,"34.189133, -118.131608",Eaton,Affected (1-9%),Mixed Commercial/Residential,1,d8ec1d8b-1349-4c19-bb32-896561325c32,2179.8642578125,214.922658190932,1391,1,UA EATON,Altadena,,,NA,,,No ROE,NA,
118992,5845017004,5845-017-004,2509, , , ,LAKE AVE,2509 LAKE AVE,ALTADENA CA,91001-2433,2509 LAKE AVE ALTADENA CA 91001,07688,unincorporated,0,,,2700,27,Commercial,Parking Lots (Commercial Use Properties),2700,1950,1950,1,0,0,2175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230221,107857,2024,302940,1020,0,0,0,0,0,0,2023,2023,20230221,1200012,DX   ,,,,,MAP 1 ALTADENA,LOT ON W LINE OF LAKE AVE COM S THEREON,135 FT FROM SW LINE OF ALTADENA DR,TH S ON SD W LINE 30 FT WITH A UNIFORM,DEPTH OF 75 FT NW PARALLEL WITH SW LINE,OF ALTADENA DR PART OF LOT    2 BLK    1,MAP 1 ALTADENA LOT ON W LINE OF LAKE AVE COM S THEREON 135 FT FROM SW LINE OF ALTADENA DR TH S ON SD W LINE 30 FT WITH A UNIFORM DEPTH OF 75 FT NW PARALLEL WITH SW LINE OF ALTADENA DR PART OF LOT    2 BLK    1,,0,0,5845-017,5845-NDX,34.18905032,-118.13161159,6521865.11324549,1891207.20312185,"34.189050, -118.131612",Eaton,No Data/Vacant,,0,00f774cd-81f7-4689-b3d1-7e3b7b1942ef,2186.0595703125,215.008198468262,0,0,UA EATON,Altadena,,,NA,,,No ROE,NA,
118993,5845017007,5845-017-007,2485, , , ,LAKE AVE,2485 LAKE AVE,ALTADENA CA,91001-2441,2485 LAKE AVE ALTADENA CA 91001,07688,unincorporated,0,,,2100,21,Commercial,"Restaurants, Cocktail Lounges",2101,1942,1945,1,0,0,872,0110,1940,1940,1,1,1,544,,,,,,,,,,,,,,,,,,,,,,20130322,434628,2024,152321,136826,0,0,0,0,0,0,1984,1984,19830908,9,DX   ,D5A  ,,,,MAP 1 ALTADENA LOT,COM N ON E LINE OF LOT 3 BLK 1 166.06,FT FROM MOST S COR OF SD LOT TH N ON SD,E LINE 65 FT WITH A UNIFORM DEPTH OF 75,,FT N 68¢27' W PART OF LOT    3 BLK    1,MAP 1 ALTADENA LOT COM N ON E LINE OF LOT 3 BLK 1 166.06 FT FROM MOST S COR OF SD LOT TH N ON SD E LINE 65 FT WITH A UNIFORM DEPTH OF 75 FT N 68¢27' W PART OF LOT    3 BLK    1,,0,0,5845-017,5845-NDX,34.18853999,-118.13163225,6521858.62071393,1891021.49295911,"34.188540, -118.131632",Eaton,Destroyed (>50%),Nonresidential Commercial,2,563008f7-71ad-4991-9f0c-202378241743,4628.4423828125,283.086966093481,1416,1,UA EATON,Altadena,Red,Eligible from DINS,NA,TTMS-LAC03525,https://pwgis.blob.core.windows.net/epd/Debris_Removal/5845-017-007_FSO.pdf,Final Sign Off - Complete,NA,Eligible Parcels
118994,5845017008,5845-017-008,2477, , , ,LAKE AVE,2477 LAKE AVE,ALTADENA CA,91001-2441,2477 LAKE AVE ALTADENA CA 91001,07688,unincorporated,0,,,1100,11,Commercial,Stores,1100,1928,1953,1,0,0,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210923,1452991,2024,291312,291312,0,0,0,0,0,0,2022,2022,20210923,560005,D5A  ,,,,,MAP 1 ALTADENA LOT EX OF,ST COM N ON E LINE OF LOT 3 BLK 1 131.06,FT FROM MOST S COR OF SD LOT TH N ON SD,E LINE 35 FT WITH A UNIFORM DEPTH OF 75,,FT N 68¢27' W PART OF LOT    3 BLK    1,MAP 1 ALTADENA LOT EX OF ST COM N ON E LINE OF LOT 3 BLK 1 131.06 FT FROM MOST S COR OF SD LOT TH N ON SD E LINE 35 FT WITH A UNIFORM DEPTH OF 75 FT N 68¢27' W PART OF LOT    3 BLK    1,,0,0,5845-017,5845-NDX,34.1884015,-118.131646,6521854.39604085,1890971.09974417,"34.188402, -118.131646",Eaton,Destroyed (>50%),Nonresidential Commercial,1,a75c8223-bf9f-4664-8b03-89538e544e43,2520.666015625,217.998572007707,700,1,UA EATON,Altadena,Red,Eligible from DINS,NA,TT-LAC07988,https://pwgis.blob.core.windows.net/epd/Debris_Removal/5845-017-008_FSO.pdf,Final Sign Off - Complete,NA,Eligible Parcels
118995,5845017009,5845-017-009,2473, , , ,LAKE AVE,2473 LAKE AVE,ALTADENA CA,91001-2441,2473 LAKE AVE ALTADENA CA 91001,07688,unincorporated,0,,,1210,12,Commercial,Store Combination,1210,1950,1950,1,0,0,1197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20181228,1315337,2024,273408,442924,0,0,0,0,0,0,2019,2019,20181228,655006,DX   ,,,,,MAP,1 ALTADENA LOT ON W LINE OF LAKE AVE COM,N 111.06 FT FROM NE LINE OF MARIPOSA ST,TH N ON SD W LINE 20 FT WITH A UNIFORM,DEPTH OF 75 FT NW PARALLEL WITH NE LINE,OF MARIPOSA ST PART OF LOT    3 BLK    1,MAP 1 ALTADENA LOT ON W LINE OF LAKE AVE COM N 111.06 FT FROM NE LINE OF MARIPOSA ST TH N ON SD W LINE 20 FT WITH A UNIFORM DEPTH OF 75 FT NW PARALLEL WITH NE LINE OF MARIPOSA ST PART OF LOT    3 BLK    1,,0,0,5845-017,5845-NDX,34.18832179,-118.13164367,6521855.06246697,1890942.09198101,"34.188322, -118.131644",Eaton,Destroyed (>50%),Nonresidential Commercial,1,15b83bad-2285-47e0-bd5d-8e943ec79841,1304.078125,187.889737281684,1197,1,UA EATON,Altadena,Red,Eligible from DINS,Yes,TT-LAC08695,,Opt-Out and Manage Cleanup Independently,NA,Eligible Parcels
118996,5845017010,5845-017-010,865, ,E, ,MARIPOSA ST,865 E MARIPOSA ST,ALTADENA CA,91001-2420,865 E MARIPOSA ST ALTADENA CA 91001,07688,unincorporated,0,,,1100,11,Commercial,Stores,1101,1923,1923,1,0,0,8584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20240318,,2024,327990,195221,0,0,0,0,0,0,1986,1986,19850919,0,     ,,,,,MAP 1 ALTADENA LOT COM,AT NW COR OF MARIPOSA ST AND LAKE AVE,TH NW ON NE LINE OF SD ST TO A PT DIST,SE THEREON 80 FT FROM MOST W COR OF LOT,SEE ASSESSOR MAPBOOK FOR MISSING PORTION,FT TO BEG PART OF LOT    3 BLK    1,MAP 1 ALTADENA LOT COM AT NW COR OF MARIPOSA ST AND LAKE AVE TH NW ON NE LINE OF SD ST TO A PT DIST SE THEREON 80 FT FROM MOST W COR OF LOT 3 BLK 1 TH N 21¢25' E 105 FT TH SE TO W LINE OF LAKE AVE TH S THEREON 111.06 FT TO BEG PART OF LOT    3 BLK    1,,0,0,5845-017,5845-NDX,34.18816003,-118.1317271,6521829.75452768,1890883.25522128,"34.188160, -118.131727",Eaton,No Damage,Nonresidential Commercial,1,bcd4fb32-fad4-4302-b1da-4640752c4dc8,13171.302734375,466.883242027682,8584,1,UA EATON,Altadena,,,NA,,,No ROE,NA,
